0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,422,351,340,325,315,9,5,4,2,2,0,0,0,1,1
2,347,288,271,265,263,6,3,2,2,1,0,1,1,1,1
3,396,328,309,302,300,7,3,2,2,1,0,1,1,1,1
4,397,330,311,303,301,7,4,2,2,1,0,1,1,1,1
5,432,360,348,334,323,9,5,4,2,2,0,0,0,1,1
6,328,271,256,250,251,4,2,1,1,1,0,1,1,1,0
7,384,319,300,293,291,7,3,2,2,1,0,1,1,1,1
8,421,351,339,324,314,9,5,4,2,2,0,0,0,1,1
9,415,346,334,320,310,8,5,4,2,2,0,0,0,1,1
10,345,286,270,263,262,6,3,2,2,1,0,1,1,1,1
11,360,299,281,275,273,6,3,2,2,1,0,1,1,1,1
12,383,317,299,292,290,7,3,2,2,1,0,1,1,1,1
13,331,274,259,253,253,4,2,1,1,1,0,1,1,1,0
14,428,357,345,330,320,9,5,4,2,2,0,0,0,1,1
15,381,316,298,290,289,7,3,2,2,1,0,1,1,1,1
16,420,350,338,324,313,9,5,4,2,2,0,0,0,1,1
17,336,278,262,256,255,5,3,2,1,1,0,1,1,1,1
18,394,327,308,300,299,7,3,2,2,1,0,1,1,1,1
19,329,273,257,252,252,4,2,1,1,1,0,1,1,1,0
20,403,334,315,307,306,7,4,3,2,1,0,1,1,1,1
21,379,314,296,289,287,7,3,2,2,1,0,1,1,1,1
22,333,276,261,255,255,5,2,2,1,1,0,1,1,1,0
23,335,278,262,256,257,5,2,2,1,1,0,1,1,1,0
24,399,331,312,305,303,7,4,3,2,1,0,1,1,1,1
25,333,276,260,254,255,5,2,2,1,1,0,1,1,1,0
26,349,290,273,266,265,6,3,2,2,1,0,1,1,1,1
27,353,293,276,269,267,6,3,2,2,1,0,1,1,1,1
28,414,345,334,320,309,7,4,3,2,1,0,0,0,1,1
29,401,333,314,306,304,7,4,3,2,1,0,1,1,1,1
30,411,342,329,316,308,7,4,3,2,1,0,0,0,1,1
31,388,322,303,296,294,7,3,2,2,1,0,1,1,1,1
32,425,354,342,328,317,9,5,4,2,2,0,0,0,1,1
33,328,272,257,251,252,4,2,1,1,1,0,1,1,1,0
34,417,348,336,322,312,9,5,4,2,2,0,0,0,1,1

