0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,364,302,284,278,276,6,3,2,2,1,0,1,1,1,1
2,353,293,276,269,267,6,3,2,2,1,0,1,1,1,1
3,373,310,292,285,283,6,3,2,2,1,0,1,1,1,1
4,375,311,293,286,284,7,3,2,2,1,0,1,1,1,1
5,383,317,299,292,290,7,3,2,2,1,0,1,1,1,1
6,390,324,305,297,296,7,3,2,2,1,0,1,1,1,1
7,424,353,341,327,317,9,5,4,2,2,0,0,0,1,1
8,329,273,257,252,252,4,2,1,1,1,0,1,1,1,0
9,324,269,254,248,248,3,2,1,1,1,1,1,1,0,0
10,368,305,287,280,279,6,3,2,2,1,0,1,1,1,1
11,425,354,342,328,317,9,5,4,2,2,0,0,0,1,1
12,331,274,259,253,253,4,2,1,1,1,0,1,1,1,0
13,360,299,281,275,273,6,3,2,2,1,0,1,1,1,1
14,334,277,261,255,256,5,2,2,1,1,0,1,1,1,0
15,414,345,334,320,309,7,4,3,2,1,0,0,0,1,1
16,429,358,346,331,321,9,5,4,2,2,0,0,0,1,1
17,351,291,274,268,266,6,3,2,2,1,0,1,1,1,1
18,381,316,298,290,289,7,3,2,2,1,0,1,1,1,1
19,349,290,273,266,265,6,3,2,2,1,0,1,1,1,1
20,335,278,262,256,257,5,2,2,1,1,0,1,1,1,0
21,333,276,260,254,255,5,2,2,1,1,0,1,1,1,0
22,328,271,256,250,251,4,2,1,1,1,0,1,1,1,0
23,396,328,309,302,300,7,3,2,2,1,0,1,1,1,1
24,358,297,280,273,272,6,3,2,2,1,0,1,1,1,1
25,392,325,306,299,297,7,3,2,2,1,0,1,1,1,1
26,341,283,267,260,259,6,3,2,1,1,0,1,1,1,1
27,401,333,314,306,304,7,4,3,2,1,0,1,1,1,1
28,421,351,339,324,314,9,5,4,2,2,0,0,0,1,1
29,336,278,262,256,255,5,3,2,1,1,0,1,1,1,1
30,384,319,300,293,291,7,3,2,2,1,0,1,1,1,1
31,343,285,268,262,260,6,3,2,1,1,0,1,1,1,1
32,369,307,289,282,280,6,3,2,2,1,0,1,1,1,1
33,386,321,302,295,293,7,3,2,2,1,0,1,1,1,1
34,435,362,350,335,325,9,5,4,2,2,0,0,0,1,1
35,340,282,265,259,258,6,3,2,1,1,0,1,1,1,1
36,379,314,296,289,287,7,3,2,2,1,0,1,1,1,1
37,406,337,320,310,307,7,4,3,2,1,0,0,0,1,1
38,355,294,277,270,269,6,3,2,2,1,0,1,1,1,1
39,371,308,290,283,282,6,3,2,2,1,0,1,1,1,1
40,345,286,270,263,262,6,3,2,2,1,0,1,1,1,1
41,431,359,347,333,322,9,5,4,2,2,0,0,0,1,1
42,423,352,340,326,316,9,5,4,2,2,0,0,0,1,1
43,394,327,308,300,299,7,3,2,2,1,0,1,1,1,1
44,433,361,349,334,324,9,5,4,2,2,0,0,0,1,1
45,411,342,329,316,308,7,4,3,2,1,0,0,0,1,1
46,403,334,315,307,306,7,4,3,2,1,0,1,1,1,1
47,327,271,255,250,250,4,2,1,1,1,0,1,1,1,0
48,417,348,336,322,312,9,5,4,2,2,0,0,0,1,1
49,333,276,261,255,255,5,2,2,1,1,0,1,1,1,0
50,426,355,343,329,318,9,5,4,2,2,0,0,0,1,1
51,420,350,338,324,313,9,5,4,2,2,0,0,0,1,1
52,416,347,335,321,311,8,5,4,2,2,0,0,0,1,1
53,430,359,346,332,321,9,5,4,2,2,0,0,0,1,1
54,324,268,253,247,248,3,2,1,1,1,1,1,1,0,0
55,422,351,340,325,315,9,5,4,2,2,0,0,0,1,1
56,366,303,286,279,277,6,3,2,2,1,0,1,1,1,1
57,330,274,258,252,253,4,2,1,1,1,0,1,1,1,0
58,428,357,345,330,320,9,5,4,2,2,0,0,0,1,1
59,347,288,271,265,263,6,3,2,2,1,0,1,1,1,1
60,427,356,344,329,319,9,5,4,2,2,0,0,0,1,1
61,356,296,279,272,270,6,3,2,2,1,0,1,1,1,1
62,377,313,295,287,286,7,3,2,2,1,0,1,1,1,1
63,399,331,312,305,303,7,4,3,2,1,0,1,1,1,1
64,338,280,264,258,256,6,3,2,1,1,0,1,1,1,1
65,432,360,348,334,323,9,5,4,2,2,0,0,0,1,1
66,335,278,262,256,256,5,3,2,1,1,0,1,1,1,1
67,335,278,262,256,256,5,2,2,1,1,0,1,1,1,1
68,325,269,254,248,249,3,2,1,1,1,1,1,1,0,0
69,326,270,255,249,250,3,2,1,1,1,1,1,1,0,0
70,332,275,259,253,254,4,2,1,1,1,0,1,1,1,0
71,397,330,311,303,301,7,4,2,2,1,0,1,1,1,1
72,362,300,283,276,275,6,3,2,2,1,0,1,1,1,1
73,436,363,351,336,325,9,5,4,2,2,0,0,0,1,1
74,336,279,263,256,255,5,3,2,1,1,0,1,1,1,1
75,415,346,334,320,310,8,5,4,2,2,0,0,0,1,1
76,409,340,324,313,308,7,4,3,2,1,0,0,0,1,1
77,419,349,337,323,313,9,5,4,2,2,0,0,0,1,1
78,328,272,257,251,252,4,2,1,1,1,0,1,1,1,0
79,388,322,303,296,294,7,3,2,2,1,0,1,1,1,1

